Variable,Description,URL,Category,UKB.dataset.ID,Field.ID,entity,name,instance,array,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
bilateral_oophorectomy,Bilateral oophorectomy (both ovaries removed),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2834,Female reproductive factors,f.2834.0.0,2834,participant,p2834_i0,0,,integer,"",data_coding_100599,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2834,,,,Bilateral oophorectomy (both ovaries removed) | Instance 0,""
bilateral_oophorectomy,Bilateral oophorectomy (both ovaries removed),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2834,Female reproductive factors,f.2834.0.0,2834,participant,p2834_i1,1,,integer,"",data_coding_100599,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2834,,,,Bilateral oophorectomy (both ovaries removed) | Instance 1,""
bilateral_oophorectomy,Bilateral oophorectomy (both ovaries removed),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2834,Female reproductive factors,f.2834.0.0,2834,participant,p2834_i2,2,,integer,"",data_coding_100599,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2834,,,,Bilateral oophorectomy (both ovaries removed) | Instance 2,""
bilateral_oophorectomy,Bilateral oophorectomy (both ovaries removed),http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2834,Female reproductive factors,f.2834.0.0,2834,participant,p2834_i3,3,,integer,"",data_coding_100599,,,Assessment centre > Touchscreen > Sex-specific factors > Female-specific factors,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2834,,,,Bilateral oophorectomy (both ovaries removed) | Instance 3,""
neuroticism,Neuroticism score,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=20127,Mental health,f.20127.0.0,20127,participant,p20127_i0,0,,integer,"","",,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=20127,,,,Neuroticism score | Instance 0,""
mood_swings,Mood swings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1920,Mental health,f.1920.0.0,1920,participant,p1920_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1920,,,,Mood swings | Instance 0,""
mood_swings,Mood swings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1920,Mental health,f.1920.0.0,1920,participant,p1920_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1920,,,,Mood swings | Instance 1,""
mood_swings,Mood swings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1920,Mental health,f.1920.0.0,1920,participant,p1920_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1920,,,,Mood swings | Instance 2,""
mood_swings,Mood swings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1920,Mental health,f.1920.0.0,1920,participant,p1920_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1920,,,,Mood swings | Instance 3,""
miserableness,Miserableness,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1930,Mental health,f.1930.0.0,1930,participant,p1930_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1930,,,,Miserableness | Instance 0,""
miserableness,Miserableness,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1930,Mental health,f.1930.0.0,1930,participant,p1930_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1930,,,,Miserableness | Instance 1,""
miserableness,Miserableness,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1930,Mental health,f.1930.0.0,1930,participant,p1930_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1930,,,,Miserableness | Instance 2,""
miserableness,Miserableness,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1930,Mental health,f.1930.0.0,1930,participant,p1930_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1930,,,,Miserableness | Instance 3,""
irritability,Irritability,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1940,Mental health,f.1940.0.0,1940,participant,p1940_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1940,,,,Irritability | Instance 0,""
irritability,Irritability,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1940,Mental health,f.1940.0.0,1940,participant,p1940_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1940,,,,Irritability | Instance 1,""
irritability,Irritability,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1940,Mental health,f.1940.0.0,1940,participant,p1940_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1940,,,,Irritability | Instance 2,""
irritability,Irritability,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1940,Mental health,f.1940.0.0,1940,participant,p1940_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1940,,,,Irritability | Instance 3,""
sensitivity,Sensitivity / hurt feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1950,Mental health,f.1950.0.0,1950,participant,p1950_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1950,,,,Sensitivity / hurt feelings | Instance 0,""
sensitivity,Sensitivity / hurt feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1950,Mental health,f.1950.0.0,1950,participant,p1950_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1950,,,,Sensitivity / hurt feelings | Instance 1,""
sensitivity,Sensitivity / hurt feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1950,Mental health,f.1950.0.0,1950,participant,p1950_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1950,,,,Sensitivity / hurt feelings | Instance 2,""
sensitivity,Sensitivity / hurt feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1950,Mental health,f.1950.0.0,1950,participant,p1950_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1950,,,,Sensitivity / hurt feelings | Instance 3,""
fed_up_feelings,Fed-up feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1960,Mental health,f.1960.0.0,1960,participant,p1960_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1960,,,,Fed-up feelings | Instance 0,""
fed_up_feelings,Fed-up feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1960,Mental health,f.1960.0.0,1960,participant,p1960_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1960,,,,Fed-up feelings | Instance 1,""
fed_up_feelings,Fed-up feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1960,Mental health,f.1960.0.0,1960,participant,p1960_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1960,,,,Fed-up feelings | Instance 2,""
fed_up_feelings,Fed-up feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1960,Mental health,f.1960.0.0,1960,participant,p1960_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1960,,,,Fed-up feelings | Instance 3,""
nervous,Nervous feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1970,Mental health,f.1970.0.0,1970,participant,p1970_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1970,,,,Nervous feelings | Instance 0,""
nervous,Nervous feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1970,Mental health,f.1970.0.0,1970,participant,p1970_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1970,,,,Nervous feelings | Instance 1,""
nervous,Nervous feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1970,Mental health,f.1970.0.0,1970,participant,p1970_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1970,,,,Nervous feelings | Instance 2,""
nervous,Nervous feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1970,Mental health,f.1970.0.0,1970,participant,p1970_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1970,,,,Nervous feelings | Instance 3,""
worrier,Worrier / anxious feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1980,Mental health,f.1980.0.0,1980,participant,p1980_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1980,,,,Worrier / anxious feelings | Instance 0,""
worrier,Worrier / anxious feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1980,Mental health,f.1980.0.0,1980,participant,p1980_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1980,,,,Worrier / anxious feelings | Instance 1,""
worrier,Worrier / anxious feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1980,Mental health,f.1980.0.0,1980,participant,p1980_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1980,,,,Worrier / anxious feelings | Instance 2,""
worrier,Worrier / anxious feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1980,Mental health,f.1980.0.0,1980,participant,p1980_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1980,,,,Worrier / anxious feelings | Instance 3,""
tense,Tense / 'highly strung',http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1990,Mental health,f.1990.0.0,1990,participant,p1990_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1990,,,,Tense / 'highly strung' | Instance 0,""
tense,Tense / 'highly strung',http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1990,Mental health,f.1990.0.0,1990,participant,p1990_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1990,,,,Tense / 'highly strung' | Instance 1,""
tense,Tense / 'highly strung',http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1990,Mental health,f.1990.0.0,1990,participant,p1990_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1990,,,,Tense / 'highly strung' | Instance 2,""
tense,Tense / 'highly strung',http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=1990,Mental health,f.1990.0.0,1990,participant,p1990_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=1990,,,,Tense / 'highly strung' | Instance 3,""
worry_embarassment,Worry too long after embarrassment,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2000,Mental health,f.2000.0.0,2000,participant,p2000_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2000,,,,Worry too long after embarrassment | Instance 0,""
worry_embarassment,Worry too long after embarrassment,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2000,Mental health,f.2000.0.0,2000,participant,p2000_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2000,,,,Worry too long after embarrassment | Instance 1,""
worry_embarassment,Worry too long after embarrassment,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2000,Mental health,f.2000.0.0,2000,participant,p2000_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2000,,,,Worry too long after embarrassment | Instance 2,""
worry_embarassment,Worry too long after embarrassment,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2000,Mental health,f.2000.0.0,2000,participant,p2000_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2000,,,,Worry too long after embarrassment | Instance 3,""
nerves,Suffer from 'nerves',http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2010,Mental health,f.2010.0.0,2010,participant,p2010_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2010,,,,Suffer from 'nerves' | Instance 0,""
nerves,Suffer from 'nerves',http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2010,Mental health,f.2010.0.0,2010,participant,p2010_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2010,,,,Suffer from 'nerves' | Instance 1,""
nerves,Suffer from 'nerves',http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2010,Mental health,f.2010.0.0,2010,participant,p2010_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2010,,,,Suffer from 'nerves' | Instance 2,""
nerves,Suffer from 'nerves',http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2010,Mental health,f.2010.0.0,2010,participant,p2010_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2010,,,,Suffer from 'nerves' | Instance 3,""
guilty_feelings,Guilty feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2030,Mental health,f.2030.0.0,2030,participant,p2030_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2030,,,,Guilty feelings | Instance 0,""
guilty_feelings,Guilty feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2030,Mental health,f.2030.0.0,2030,participant,p2030_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2030,,,,Guilty feelings | Instance 1,""
guilty_feelings,Guilty feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2030,Mental health,f.2030.0.0,2030,participant,p2030_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2030,,,,Guilty feelings | Instance 2,""
guilty_feelings,Guilty feelings,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2030,Mental health,f.2030.0.0,2030,participant,p2030_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2030,,,,Guilty feelings | Instance 3,""
risk_taking,Risk taking,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2040,Mental health,f.2040.0.0,2040,participant,p2040_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2040,,,,Risk taking | Instance 0,""
risk_taking,Risk taking,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2040,Mental health,f.2040.0.0,2040,participant,p2040_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2040,,,,Risk taking | Instance 1,""
risk_taking,Risk taking,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2040,Mental health,f.2040.0.0,2040,participant,p2040_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2040,,,,Risk taking | Instance 2,""
risk_taking,Risk taking,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2040,Mental health,f.2040.0.0,2040,participant,p2040_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2040,,,,Risk taking | Instance 3,""
happiness,Happiness,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4526,Life satisfaction,f.4526.0.0,4526,participant,p4526_i0,0,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4526,,,,Happiness | Instance 0,""
happiness,Happiness,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4526,Life satisfaction,f.4526.0.0,4526,participant,p4526_i1,1,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4526,,,,Happiness | Instance 1,""
happiness,Happiness,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4526,Life satisfaction,f.4526.0.0,4526,participant,p4526_i2,2,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4526,,,,Happiness | Instance 2,""
happiness,Happiness,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4526,Life satisfaction,f.4526.0.0,4526,participant,p4526_i3,3,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4526,,,,Happiness | Instance 3,""
job_satisfaction,Work/job satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4537,Life satisfaction,f.4537.0.0,4537,participant,p4537_i0,0,,integer,"",data_coding_100479,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4537,,,,Work/job satisfaction | Instance 0,""
job_satisfaction,Work/job satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4537,Life satisfaction,f.4537.0.0,4537,participant,p4537_i1,1,,integer,"",data_coding_100479,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4537,,,,Work/job satisfaction | Instance 1,""
job_satisfaction,Work/job satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4537,Life satisfaction,f.4537.0.0,4537,participant,p4537_i2,2,,integer,"",data_coding_100479,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4537,,,,Work/job satisfaction | Instance 2,""
job_satisfaction,Work/job satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4537,Life satisfaction,f.4537.0.0,4537,participant,p4537_i3,3,,integer,"",data_coding_100479,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4537,,,,Work/job satisfaction | Instance 3,""
family_satisfaction,Family relationship satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4559,Life satisfaction,f.4559.0.0,4559,participant,p4559_i0,0,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4559,,,,Family relationship satisfaction | Instance 0,""
family_satisfaction,Family relationship satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4559,Life satisfaction,f.4559.0.0,4559,participant,p4559_i1,1,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4559,,,,Family relationship satisfaction | Instance 1,""
family_satisfaction,Family relationship satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4559,Life satisfaction,f.4559.0.0,4559,participant,p4559_i2,2,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4559,,,,Family relationship satisfaction | Instance 2,""
family_satisfaction,Family relationship satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4559,Life satisfaction,f.4559.0.0,4559,participant,p4559_i3,3,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4559,,,,Family relationship satisfaction | Instance 3,""
friends_satisfaction,Friendships satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4570,Life satisfaction,f.4570.0.0,4570,participant,p4570_i0,0,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4570,,,,Friendships satisfaction | Instance 0,""
friends_satisfaction,Friendships satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4570,Life satisfaction,f.4570.0.0,4570,participant,p4570_i1,1,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4570,,,,Friendships satisfaction | Instance 1,""
friends_satisfaction,Friendships satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4570,Life satisfaction,f.4570.0.0,4570,participant,p4570_i2,2,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4570,,,,Friendships satisfaction | Instance 2,""
friends_satisfaction,Friendships satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4570,Life satisfaction,f.4570.0.0,4570,participant,p4570_i3,3,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4570,,,,Friendships satisfaction | Instance 3,""
financial_satisfaction,Financial situation satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4581,Life satisfaction,f.4581.0.0,4581,participant,p4581_i0,0,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4581,,,,Financial situation satisfaction | Instance 0,""
financial_satisfaction,Financial situation satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4581,Life satisfaction,f.4581.0.0,4581,participant,p4581_i1,1,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4581,,,,Financial situation satisfaction | Instance 1,""
financial_satisfaction,Financial situation satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4581,Life satisfaction,f.4581.0.0,4581,participant,p4581_i2,2,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4581,,,,Financial situation satisfaction | Instance 2,""
financial_satisfaction,Financial situation satisfaction,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=4581,Life satisfaction,f.4581.0.0,4581,participant,p4581_i3,3,,integer,"",data_coding_100478,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=4581,,,,Financial situation satisfaction | Instance 3,""
depressed_mood_freq,Frequency of depressed mood in last 2 weeks,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2050,Mental health,f.2050.0.0,2050,participant,p2050_i0,0,,integer,"",data_coding_100484,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2050,,,,Frequency of depressed mood in last 2 weeks | Instance 0,""
depressed_mood_freq,Frequency of depressed mood in last 2 weeks,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2050,Mental health,f.2050.0.0,2050,participant,p2050_i1,1,,integer,"",data_coding_100484,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2050,,,,Frequency of depressed mood in last 2 weeks | Instance 1,""
